Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB,DataSet,Algorithm,Config,ChcCount,PlainCount,CompressionRatio,VCoreSize,VCorePlain,VCoreVar,Variants
Z3/p-->v/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,4.037860266631469,3.9382057120092213,4.128463639877737,0.10569865189676564,0.08748747175497064,0.11712620191955062,Z3,p-->v,V1*V2*V3,1400,3081,0.22435286784508815,2326,951,1375,8
Z3/p-->v/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,8.83183377669775,8.515438415575773,9.16812513244804,0.4090357945608826,0.07966533836688566,0.5289935816992241,Z3,p-->v,V1*V2*V3*V4,1478,3011,0.11778550160073432,2374,929,1445,16
Z3/p-->v/V1*V2*V3*V4*V5/Chc/2159/numPlain/2695/Compression/6.495518204814074e-2/VCore_Total/2382/VCorePlain/621/VCoreVar/1761/Variants/32,22.15953223707038,21.599847040575696,22.67903030331945,0.6171621552586442,0.519191502360627,0.6616188348631393,Z3,p-->v,V1*V2*V3*V4*V5,2159,2695,0.06495518204814074,2382,621,1761,32
Z3/p-->v/V1*V2*V3*V4*V5*V6/Chc/2827/numPlain/2152/Compression/3.38131445426035e-2/VCore_Total/2814/VCorePlain/510/VCoreVar/2304/Variants/64,53.812643138303734,52.99024670811681,54.43262747762492,0.9327780470098392,0.5049628479173407,1.3161623290443658,Z3,p-->v,V1*V2*V3*V4*V5*V6,2827,2152,0.0338131445426035,2814,510,2304,64
Z3/p-->v/V1*V2*V3*V4*V5*V6*V7/Chc/3248/numPlain/1881/Compression/1.7402113646176727e-2/VCore_Total/2929/VCorePlain/354/VCoreVar/2575/Variants/128,117.77430930748233,116.71683343005134,119.08734285025275,1.4260833191596243,0.4333730720099993,1.9417198104162512,Z3,p-->v,V1*V2*V3*V4*V5*V6*V7,3248,1881,0.017402113646176727,2929,354,2575,128
Z3/p-->v/V1*V2*V3*V4*V5*V6*V7*V8/Chc/3633/numPlain/1562/Compression/8.931392725462844e-3/VCore_Total/3186/VCorePlain/292/VCoreVar/2894/Variants/256,240.99479617295825,231.75372462999076,244.43179595887582,6.245060203036242,0.2400995979171423,7.9374110064167995,Z3,p-->v,V1*V2*V3*V4*V5*V6*V7*V8,3633,1562,0.008931392725462844,3186,292,2894,256
Z3/p-->v/V1*V2*V3*V4*V5*V6*V7*V8*V9/Chc/3752/numPlain/1498/Compression/4.533901687595635e-3/VCore_Total/3213/VCorePlain/255/VCoreVar/2958/Variants/512,483.41098251733155,469.035217482131,492.64867324188043,13.744015254015077,5.173864427837543,17.84013838580945,Z3,p-->v,V1*V2*V3*V4*V5*V6*V7*V8*V9,3752,1498,0.004533901687595635,3213,255,2958,512
Z3/p-->v/V1*V2*V3*V4*V5*V6*V7*V8*V9*V10/Chc/3809/numPlain/1441/Compression/2.2627576375406533e-3/VCore_Total/3250/VCorePlain/235/VCoreVar/3015/Variants/1024,1001.8464404795959,970.3897777703824,1058.071463739936,54.74207944556912,7.881173635483719,69.47326234907736,Z3,p-->v,V1*V2*V3*V4*V5*V6*V7*V8*V9*V10,3809,1441,0.0022627576375406533,3250,235,3015,1024
Z3/p-->p/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.42221579946150695,0.40985337186915183,0.4383130565499111,0.0175755022152837,0.0048946952765036925,0.02365510831663028,Z3,p-->p,V1,0,7803,0,1,1,0,1
Z3/p-->p/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.5622785692782296,0.539522004313767,0.6023382350200942,0.03912175841544957,0.0017343597932033342,0.050819675839051615,Z3,p-->p,V2,0,9953,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.261872493448512,0.24854929884895682,0.2694830193261926,0.013118863100961916,0.0037957143116121583,0.017575756656614098,Z3,p-->p,V3,0,5070,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.28168096289543126,0.27087149276242906,0.29510323915746994,0.014988500282736395,0.004184753750450909,0.020131264555713953,Z3,p-->p,V4,0,5398,0,1,1,0,1
Z3/p-->p/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6086786629845543,0.5835999674163759,0.6511269264253011,0.04142096174161117,0.01043334137648344,0.05503872510055462,Z3,p-->p,V5,0,9525,0,1,1,0,1
Z3/p-->p/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6753166124593312,0.6131536957691424,0.7346156673544708,0.06868679487272898,0.058112321925970434,0.0737161349275605,Z3,p-->p,V6,0,9418,0,1,1,0,1
Z3/p-->p/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.43157937344706926,0.3938225645106286,0.46859424852300435,0.04316986206666541,0.03718249714623056,0.04780302932447546,Z3,p-->p,V7,0,5872,0,1,1,0,1
Z3/p-->p/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.40464437832512584,0.3522079573788991,0.47827088966732845,0.0702408129883075,0.030152212214953816,0.09094451477962438,Z3,p-->p,V8,0,5983,0,1,1,0,1
Z3/p-->p/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3059496285568457,0.28516284603392705,0.33785524358972907,0.031099896649447834,0.009597445314284414,0.042382518491526376,Z3,p-->p,V9,0,5589,0,1,1,0,1
Z3/p-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.24722281699844947,0.2407526099511112,0.25574770948151127,0.009256664605555943,0.002293705241754651,0.012293760444436082,Z3,p-->p,V10,0,5152,0,1,1,0,1
Z3/p-->p/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,2.1158560431698183,1.859978448919719,2.2714486105251126,0.24457663938585744,0.0901225218136413,0.32172087090725865,Z3,p-->p,V1*V2,1322,3143,0.43001393608958216,2309,996,1313,4
Z3/p-->p/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,4.561182044223339,4.050940868095495,4.954712602562116,0.5319798602687912,0.2695316263912222,0.7309335162222714,Z3,p-->p,V1*V2*V3,1400,3081,0.22435286784508815,2326,951,1375,8
Z3/p-->p/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,10.257524222892243,9.77184299880173,10.686617603292689,0.5148150338299944,0.2360677311157272,0.7041938188675841,Z3,p-->p,V1*V2*V3*V4,1478,3011,0.11778550160073432,2374,929,1445,16
Z3/p-->p/V1*V2*V3*V4*V5/Chc/2159/numPlain/2695/Compression/6.495518204814074e-2/VCore_Total/2382/VCorePlain/621/VCoreVar/1761/Variants/32,23.977903701015748,22.66775522060925,24.829423447838053,1.2382203410190753,0.06687694664245303,1.5462676290033666,Z3,p-->p,V1*V2*V3*V4*V5,2159,2695,0.06495518204814074,2382,621,1761,32
Z3/p-->p/V1*V2*V3*V4*V5*V6/Chc/2827/numPlain/2152/Compression/3.38131445426035e-2/VCore_Total/2814/VCorePlain/510/VCoreVar/2304/Variants/64,60.664032770262565,58.27056047366932,64.04765450925333,3.4464783960896335,0.9468872469862206,4.580600251957867,Z3,p-->p,V1*V2*V3*V4*V5*V6,2827,2152,0.0338131445426035,2814,510,2304,64
Z3/p-->p/V1*V2*V3*V4*V5*V6*V7/Chc/3248/numPlain/1881/Compression/1.7402113646176727e-2/VCore_Total/2929/VCorePlain/354/VCoreVar/2575/Variants/128,147.45212231388237,125.35629804331498,167.1908173233387,24.038905237485938,20.2022947036118,26.599759262246902,Z3,p-->p,V1*V2*V3*V4*V5*V6*V7,3248,1881,0.017402113646176727,2929,354,2575,128
Z3/p-->p/V1*V2*V3*V4*V5*V6*V7*V8/Chc/3633/numPlain/1562/Compression/8.931392725462844e-3/VCore_Total/3186/VCorePlain/292/VCoreVar/2894/Variants/256,254.85198154530372,252.78923157107783,256.9147315195296,2.608220443301622,1.2904973404947668,3.225183150934111,Z3,p-->p,V1*V2*V3*V4*V5*V6*V7*V8,3633,1562,0.008931392725462844,3186,292,2894,256
Z3/p-->p/V1*V2*V3*V4*V5*V6*V7*V8*V9/Chc/3752/numPlain/1498/Compression/4.533901687595635e-3/VCore_Total/3213/VCorePlain/255/VCoreVar/2958/Variants/512,531.2872064622255,520.7456850412709,538.4523097691903,10.264422046603586,4.69756006100215,13.221778759543108,Z3,p-->p,V1*V2*V3*V4*V5*V6*V7*V8*V9,3752,1498,0.004533901687595635,3213,255,2958,512
Z3/p-->p/V1*V2*V3*V4*V5*V6*V7*V8*V9*V10/Chc/3809/numPlain/1441/Compression/2.2627576375406533e-3/VCore_Total/3250/VCorePlain/235/VCoreVar/3015/Variants/1024,1093.5726530017855,1088.278291410592,1101.715117359534,8.346278756429868,1.1598219439177404,11.066982415533603,Z3,p-->p,V1*V2*V3*V4*V5*V6*V7*V8*V9*V10,3809,1441,0.0022627576375406533,3250,235,3015,1024
Z3/v-->p/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.4788391249021515,0.4233242511982098,0.5343539986060932,0.06805486753365024,0.039498804369941354,0.08259681843668726,Z3,v-->p,V1,0,7803,0,1,1,0,1
Z3/v-->p/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6084878258504128,0.5748386673512869,0.6642431368527468,0.05601750757715636,0.0044172421685490515,0.07329216070135007,Z3,v-->p,V2,0,9953,0,1,1,0,1
Z3/v-->p/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.2853390167001635,0.2608170523890294,0.31298032082850114,0.032547475110951546,0.011981992464963582,0.0441493002554408,Z3,v-->p,V3,0,5070,0,1,1,0,1
Z3/v-->p/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.29081354854861274,0.27244200609857216,0.3056098191300407,0.019504637259527453,0.015553906944533659,0.023190288678690527,Z3,v-->p,V4,0,5398,0,1,1,0,1
Z3/v-->p/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.5949547506752424,0.5693808714859188,0.6093252506689169,0.02481259956283352,0.007314152181183833,0.03318724815894985,Z3,v-->p,V5,0,9525,0,1,1,0,1
Z3/v-->p/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.5994026238331571,0.550491041620262,0.6721977056586184,0.06992705528799531,0.018914461055469275,0.0935137507029564,Z3,v-->p,V6,0,9418,0,1,1,0,1
Z3/v-->p/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3468522130763934,0.33110183112633723,0.36008096087607555,0.01798348295859224,0.006838960435012434,0.024587797960860816,Z3,v-->p,V7,0,5872,0,1,1,0,1
Z3/v-->p/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3435066787933465,0.34062954236287624,0.34467767068417743,0.002085406468795742,0.0006824334850534797,0.0027042899335604,Z3,v-->p,V8,0,5983,0,1,1,0,1
Z3/v-->p/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3157531516335439,0.2859643186093308,0.3711972117307596,0.054258123564840464,0.0028989840648137033,0.06569501527438316,Z3,v-->p,V9,0,5589,0,1,1,0,1
Z3/v-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.28107886494641815,0.2513551284209825,0.324513647685914,0.0411782648202434,0.013537712472801416,0.053012025256359785,Z3,v-->p,V10,0,5152,0,1,1,0,1
Z3/v-->p/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,1.913586651722047,1.7175332887854893,2.0640987051107613,0.2076182428333881,0.1192637064680605,0.28708493414523484,Z3,v-->p,V1*V2,1322,3143,0.43001393608958216,2309,996,1313,4
Z3/v-->p/V1*V2*V3/Chc/1400/numPlain/3081/Compression/0.22435286784508815/VCore_Total/2326/VCorePlain/951/VCoreVar/1375/Variants/8,3.9568764427191736,3.7479451432591304,4.125012508263657,0.22961820118481507,0.0815904678311199,0.31403197275631206,Z3,v-->p,V1*V2*V3,1400,3081,0.22435286784508815,2326,951,1375,8
Z3/v-->p/V1*V2*V3*V4/Chc/1478/numPlain/3011/Compression/0.11778550160073432/VCore_Total/2374/VCorePlain/929/VCoreVar/1445/Variants/16,8.96862957951574,8.422460979258176,9.34771035667897,0.5511300608048316,0.23777864107008373,0.7679427391926075,Z3,v-->p,V1*V2*V3*V4,1478,3011,0.11778550160073432,2374,929,1445,16
Z3/v-->p/V1*V2*V3*V4*V5/Chc/2159/numPlain/2695/Compression/6.495518204814074e-2/VCore_Total/2382/VCorePlain/621/VCoreVar/1761/Variants/32,23.15908577355246,22.62263287557289,23.695538671532027,0.6533243228663057,0.3658941029570997,0.8163867825498768,Z3,v-->p,V1*V2*V3*V4*V5,2159,2695,0.06495518204814074,2382,621,1761,32
Z3/v-->p/V1*V2*V3*V4*V5*V6/Chc/2827/numPlain/2152/Compression/3.38131445426035e-2/VCore_Total/2814/VCorePlain/510/VCoreVar/2304/Variants/64,58.098235896604216,55.9028378262204,59.834538712748326,2.2672356753966665,1.41763011311011,3.0635370824383408,Z3,v-->p,V1*V2*V3*V4*V5*V6,2827,2152,0.0338131445426035,2814,510,2304,64
Z3/v-->p/V1*V2*V3*V4*V5*V6*V7/Chc/3248/numPlain/1881/Compression/1.7402113646176727e-2/VCore_Total/2929/VCorePlain/354/VCoreVar/2575/Variants/128,122.08086485550545,118.21361021061118,123.6315342876187,2.701630367937874,0.5868564239935949,3.5811176562188507,Z3,v-->p,V1*V2*V3*V4*V5*V6*V7,3248,1881,0.017402113646176727,2929,354,2575,128
Z3/v-->p/V1*V2*V3*V4*V5*V6*V7*V8/Chc/3633/numPlain/1562/Compression/8.931392725462844e-3/VCore_Total/3186/VCorePlain/292/VCoreVar/2894/Variants/256,252.63405908293984,251.63277463716804,253.4393303197964,1.052247937511359,0.4585088231445553,1.4209038810717893,Z3,v-->p,V1*V2*V3*V4*V5*V6*V7*V8,3633,1562,0.008931392725462844,3186,292,2894,256
Z3/v-->p/V1*V2*V3*V4*V5*V6*V7*V8*V9/Chc/3752/numPlain/1498/Compression/4.533901687595635e-3/VCore_Total/3213/VCorePlain/255/VCoreVar/2958/Variants/512,531.8093763589762,530.039434692444,533.4190775653503,1.9654269699787223,1.092609659070149,2.455808737693065,Z3,v-->p,V1*V2*V3*V4*V5*V6*V7*V8*V9,3752,1498,0.004533901687595635,3213,255,2958,512
Z3/v-->p/V1*V2*V3*V4*V5*V6*V7*V8*V9*V10/Chc/3809/numPlain/1441/Compression/2.2627576375406533e-3/VCore_Total/3250/VCorePlain/235/VCoreVar/3015/Variants/1024,1069.827817278012,1048.8183300979435,1080.7533084854367,19.85405603781944,0.6477833337636021,24.583557824778755,Z3,v-->p,V1*V2*V3*V4*V5*V6*V7*V8*V9*V10,3809,1441,0.0022627576375406533,3250,235,3015,1024
